"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009134","nucleoside diphosphate catabolic process","33/3131","108/18986",0.305555555555556,1.85285141417368,3.94976240869676,0.000203237677846827,0.00588154644348317,0.00495248133818584,"LIPA/LDHA/HIF1A/GAPDH/EIF6/ALDOA/PKM/FLCN/INSR/SRC/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PFKFB3/IGF1/PSEN1/PGM1/ENO4/UCHL1/APP/RPTOR/HK2/ENTPD6/PFKP/NCOR1/SLC2A6",33
"GO:0000460","maturation of 5.8S rRNA","15/3131","35/18986",0.428571428571429,2.59880458091892,4.20704397573587,0.000207517287490974,0.00590528952309811,0.00497247389623735,"WDR12/ERI1/RRP15/EIF6/NSA2/FTSJ3/MAK16/BOP1/ERI3/MTREX/UTP20/RCL1/EXOSC2/KRI1/PES1",15
"GO:0034063","stress granule assembly","15/3131","35/18986",0.428571428571429,2.59880458091892,4.20704397573587,0.000207517287490974,0.00590528952309811,0.00497247389623735,"DDX3X/C9orf72/RPS23/G3BP2/CAPRIN1/CIRBP/ANG/EIF2S1/PUM2/BICD1/YTHDF1/LSM14A/ATXN2/ATXN2L/DYNC1H1",15
"GO:0009264","deoxyribonucleotide catabolic process","13/3131","28/18986",0.464285714285714,2.81537162932883,4.27181082141052,0.000207872293885901,0.00590528952309811,0.00497247389623735,"NTHL1/PNP/DERA/ADA/TYMP/UNG/NEIL2/TDG/UPP1/NT5M/GDA/XDH/NT5C",13
"GO:0046386","deoxyribose phosphate catabolic process","13/3131","28/18986",0.464285714285714,2.81537162932883,4.27181082141052,0.000207872293885901,0.00590528952309811,0.00497247389623735,"NTHL1/PNP/DERA/ADA/TYMP/UNG/NEIL2/TDG/UPP1/NT5M/GDA/XDH/NT5C",13
"GO:0031334","positive regulation of protein-containing complex assembly","53/3131","200/18986",0.265,1.60692749920153,3.83440838355472,0.000211835665039831,0.00599040307576108,0.00504414268016018,"CDC42EP2/ARF6/DDX3X/PFN2/PFN1/ISG15/FNIP1/HSP90AA1/VASP/SPIDR/MTLN/CTTN/FMN1/BAIAP2L1/CDC42EP3/CAND1/FERMT2/CLU/ZDHHC5/SRC/EVL/FERMT1/RACK1/GIT1/SLF2/CDC42EP4/RAP1B/PRKCE/TFRC/EIF4G1/NRG1/RPS3/MET/CDC42EP1/ATR/BAX/BCL2L11/MAVS/ARL2/FSCN1/MAP1B/LGALS3/CDH17/PLEK/BAIAP2/TRIM65/GNL3L/ABCA1/ANKRD53/CCR7/ICE1/CDK5R1/PINK1",53
"GO:0009191","ribonucleoside diphosphate catabolic process","32/3131","104/18986",0.307692307692308,1.86580841706999,3.93439706949728,0.000218613586430362,0.00615397245801469,0.00518187419701441,"LIPA/LDHA/HIF1A/GAPDH/EIF6/ALDOA/PKM/FLCN/INSR/SRC/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PFKFB3/IGF1/PSEN1/PGM1/ENO4/UCHL1/APP/RPTOR/HK2/PFKP/NCOR1/SLC2A6",32
"GO:0051170","import into nucleus","47/3131","172/18986",0.273255813953488,1.65698974248513,3.8463247899867,0.000219623933831845,0.00615443901457291,0.00518226705502719,"MDFIC/RAN/PTGS2/SNUPN/KPNB1/NFKBIA/CHP1/TRIM28/NUP35/HSP90AA1/KPNA2/SQSTM1/CSE1L/IPO7/LMNA/PPP3R1/STK3/BCL3/PRKCD/CBLB/SMAD3/KPNA3/FERMT1/STAT3/BAG3/KPNA4/CABP1/KPNA1/IPO5/LRRK2/JUP/MAVS/NUP107/ADAR/PSEN1/SHH/EPM2A/POM121/RANBP2/TMCO6/DRD1/UBR5/NUTF2/IPO4/CWH43/FLNA/NUP88",47
"GO:0000271","polysaccharide biosynthetic process","23/3131","66/18986",0.348484848484849,2.11316938145427,4.02565326083503,0.000220869441264338,0.00616146148536056,0.00518818023719075,"PTGES3/PPP1R3E/EXT1/PPP1R3C/SELENOS/GBE1/INSR/DYRK2/CLTC/IRS2/IRS1/NR1D1/AKT2/CSGALNACT1/IGF1/GRB10/EPM2A/NHLRC1/GYS1/PER2/HAS3/GSK3A/GYS2",23
"GO:0005976","polysaccharide metabolic process","34/3131","113/18986",0.300884955752212,1.82452946978969,3.90650734926833,0.000227547751347878,0.00631929696904667,0.00532108359772191,"GABARAPL1/PTGES3/PPP1R3E/ATG12/EXT1/PPP1R3C/SELENOS/GBE1/INSR/ATG3/DYRK2/RB1CC1/CLTC/IRS2/IRS1/PRKAG2/PHKA1/PYGL/WDR45B/NR1D1/AKT2/CSGALNACT1/IGF1/GRB10/PPP1CC/EPM2A/NHLRC1/PYGB/KHK/GYS1/PER2/HAS3/GSK3A/GYS2",34
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","38/3131","131/18986",0.290076335877863,1.75898732448965,3.8736521043746,0.000232451716512443,0.00642666732304269,0.00541149343798235,"SMAD7/RAD23B/XPO1/HSPBP1/GABARAP/AXIN1/UBE2K/HSP90AB1/CAMLG/HECTD1/CSNK1E/CLU/SH3RF1/TRIB1/PLK1/SUMO2/RACK1/TRIB3/SH3RF2/GCLC/OGT/GNA12/RBX1/LRRK2/DET1/PSEN1/SHH/PRKN/RYBP/SMARCC1/PLK3/FBXW8/CCAR2/GSK3A/USP5/SIRT2/NOP53/CEBPA",38
"GO:0001510","RNA methylation","27/3131","83/18986",0.325301204819277,1.97258660961316,3.94607809912047,0.0002428915888291,0.00668545604274941,0.00562940318624263,"FTSJ1/TRMT61B/METTL5/NOP2/SNRPE/HENMT1/SNRPF/METTL3/DIMT1/THUMPD2/METTL16/TRMT10C/FTSJ3/SNRPD1/THUMPD3/METTL8/TRDMT1/THADA/FBL/NSUN2/TARBP1/BUD23/WDR4/TRMT6/SNRPB/EMG1/TRMT61A",27
"GO:2000779","regulation of double-strand break repair","41/3131","145/18986",0.282758620689655,1.71461359706605,3.83854832986707,0.00024650960760414,0.00675180984722764,0.00568527556293026,"ACTB/KAT5/PNKP/PPP4R3A/PPP4R3B/NBN/MORF4L1/YEATS4/EP400/C1QBP/WRAP53/SPIDR/SPIRE2/EPC1/PRMT1/HMGA2/MRE11/SHLD1/PPP4R2/SMARCA4/RIF1/PLK1/UBE2V2/ACTR2/MBTD1/SLF2/VPS72/SMARCA2/ATR/SMARCD2/RUVBL1/KMT5B/FUS/DDX11/SMARCC1/ARID2/ARID1B/SENP3/DPF1/BCL7C/MRNIP",41
"GO:0009128","purine nucleoside monophosphate catabolic process","7/3131","10/18986",0.7,4.24471414883424,4.56076629089334,0.000248573009069579,0.00675180984722764,0.00568527556293026,"PNP/HPRT1/ADA/NT5C2/GDA/XDH/NT5C",7
"GO:0009169","purine ribonucleoside monophosphate catabolic process","7/3131","10/18986",0.7,4.24471414883424,4.56076629089334,0.000248573009069579,0.00675180984722764,0.00568527556293026,"PNP/HPRT1/ADA/NT5C2/GDA/XDH/NT5C",7
"GO:0001824","blastocyst development","35/3131","118/18986",0.296610169491525,1.798607690184,3.86700976843297,0.000252061379090178,0.00681666428255664,0.00573988541490573,"KLF4/MATR3/SKIL/RTN4/RRM2/ELF3/ETV2/YAP1/NBN/CCNB1IP1/WDR74/SP3/TBL1XR1/INTS1/PEMT/GINS1/PRDM14/KDM4C/ADA/TTLL4/RAD51B/PALB2/SPECC1/NCAPG2/CMTM3/IGF1/PPP1CC/ZP3/STMN3/TEAD4/NLE1/RRP7A/PSMC4/EMG1/RTF1",35
"GO:0010833","telomere maintenance via telomere lengthening","25/3131","75/18986",0.333333333333333,2.02129245182583,3.93810433365518,0.000266218061082421,0.00712858526897175,0.0060025345122228,"PTGES3/CCT4/HNRNPU/HNRNPD/XRCC5/HSP90AA1/NHP2/RAD50/NAF1/WRAP53/STN1/HSP90AB1/MRE11/DHX36/TENT4B/PIF1/CCT2/XRN1/DKC1/ATR/NAT10/MCRS1/GNL3L/CCT7/TNKS1BP1",25
"GO:0032481","positive regulation of type I interferon production","25/3131","75/18986",0.333333333333333,2.02129245182583,3.93810433365518,0.000266218061082421,0.00712858526897175,0.0060025345122228,"DDX3X/NMB/HSPD1/ISG15/HSP90AA1/GAPDH/KPNA2/ZCCHC3/DHX36/POLR3G/DHX9/IRF3/TRAF3/STAT1/ZBTB20/POLR3D/MAVS/POLR3F/USP22/TRIM65/POLR3A/TBK1/TRIM56/RNF135/TICAM1",25
"GO:0006006","glucose metabolic process","52/3131","197/18986",0.263959390862944,1.60061737301944,3.76567540099193,0.00026819963953987,0.00712858526897175,0.0060025345122228,"NR3C1/LIPA/ATF4/ARPP19/PPP4R3B/PPP1R3E/GAPDH/PPARGC1A/TCF7L2/PKM/LRP5/SELENOS/G6PC3/INSR/NLN/PGP/SRC/DYRK2/SLC25A13/PC/ADPGK/ACACB/PGM2L1/PTPN2/OGT/SLC35B4/FOXK1/IRS2/IRS1/KAT2A/FOXK2/PRKAG2/PHKA1/PDK2/AKT2/FOXO1/MDH2/IGF1/SLC25A10/RORA/PRKN/PGM1/IGFBP4/DDB1/RANBP2/SLC39A14/BCKDK/HK2/IGFBP3/PFKP/PER2/GSK3A",52
"GO:0006164","purine nucleotide biosynthetic process","52/3131","197/18986",0.263959390862944,1.60061737301944,3.76567540099193,0.00026819963953987,0.00712858526897175,0.0060025345122228,"NADK2/LIPA/SLC4A7/NDUFV2/DMAC2L/ATP5MC1/MTHFD1/HPRT1/ATP5MC2/HAAO/ADK/PPAT/GART/PAICS/KYNU/ALDOA/NME2/PAPSS1/DGUOK/ATIC/ATP5F1A/PRPS1/PAPSS2/PRPSAP2/QPRT/APRT/GUCY2D/ADA/AK3/ATP6V1A/SLC25A13/AK5/SPHK2/ADCY8/PRKAG2/IDO2/NAMPT/ADCY7/NDUFAB1/NME6/GMPS/AMPD2/PFAS/NME1/NDUFA11/ATP5MJ/ADSL/ADCY3/AFMID/PINK1/ADCY9/PARP16",52
"GO:1901800","positive regulation of proteasomal protein catabolic process","34/3131","114/18986",0.298245614035088,1.80852482531785,3.84769405508952,0.000273580132759647,0.0072153806365365,0.00607561944698205,"SMAD7/NFE2L2/HERPUD1/TMX1/HSPBP1/GABARAP/AXIN1/HECTD1/CSNK1E/CLU/SH3RF1/TRIB1/PLK1/SUMO2/RACK1/TRIB3/SH3RF2/GCLC/RBX1/LRRK2/DET1/UBQLN1/PSEN1/PRKN/ATXN3/SGTA/PLK3/FBXW8/GSK3A/PSMC4/USP5/SIRT2/NOP53/CEBPA",34
"GO:0072594","establishment of protein localization to organelle","105/3131","462/18986",0.227272727272727,1.3781539444267,3.65667150717869,0.000273795325300513,0.0072153806365365,0.00607561944698205,"MDFIC/RAN/PTGS2/SNUPN/HSPD1/SAE1/KPNB1/NFKBIA/IMMP2L/HTRA2/HERPUD1/RAB10/CHP1/TOMM20/WBP2/TRIM28/RAB11A/NUP35/HSP90AA1/KPNA2/SQSTM1/WRAP53/AP3D1/MFF/SPIDR/CSE1L/MTCH2/IPO7/LMNA/SEC61G/MKLN1/PPP3R1/TIMM13/STK3/NEDD4/BCL3/PRKCD/VPS36/CLU/TOMM40/CBLB/SMAD3/KPNA3/FERMT1/STAT3/BCS1L/TIMM9/BAG3/BHLHE40-AS1/HSPA4/DNAJA1/SRP19/KPNA4/CABP1/CACNG4/KPNA1/SNF8/MIPEP/IPO5/SPDYA/PARL/LRRK2/TIMM50/JUP/LAMP1/BAX/MAVS/SREBF1/VPS53/CHCHD4/NUP107/ADAR/PSEN1/SHH/DNLZ/MTERF4/PRKN/SRP68/SGTA/NMT1/EPM2A/POM121/GET4/SNAP25-AS1/VPS28/RANBP2/TMCO6/HUWE1/DRD1/UBR5/NUTF2/USP36/MTX1/HK2/TRIM37/IPO4/ZNF827/CWH43/TOMM34/GSK3A/FLNA/NUP88/PINK1/TIMM23B/CD68",105
"GO:0072331","signal transduction by p53 class mediator","49/3131","183/18986",0.26775956284153,1.6236611498273,3.76724941648107,0.000276424514700098,0.00723129845032095,0.00608902283952,"HEXIM1/SNAI2/DDX5/EIF5A/PLK2/RPS27L/RPL37/KAT5/HNRNPK/NOP2/NBN/MYBBP1A/PHLDA3/RBM38/ATRX/BCL3/ELL3/TP53RK/DYRK2/RPL5/AURKB/JMY/SPRED1/BOP1/PIDD1/SNAI1/RPF2/HAPSTR1/SMYD2/RFFL/URI1/PDK2/CDK5RAP3/ATR/BAX/TP63/NDRG1/PRKN/YJU2/DYRK1A/PLK3/NUAK1/CD44/RRP8/CDIP1/TFAP4/AEN/NOP53/BATF",49
"GO:0042789","mRNA transcription by RNA polymerase II","18/3131","47/18986",0.382978723404255,2.32233600848074,4.03344317389086,0.000276734657310845,0.00723129845032095,0.00608902283952,"ANXA2/ZBTB1/ATF4/TFCP2/PPARG/NFKBIZ/NCBP2/S100A10/TAF4B/STAT3/EPAS1/HLTF/SREBF1/NCBP3/RXRA/THRA/RARA/FLNA",18
"GO:1900180","regulation of protein localization to nucleus","41/3131","146/18986",0.280821917808219,1.70286966831902,3.78856281377055,0.000288957176668696,0.00751895712230771,0.00633124216371835,"EDN1/MDFIC/RAN/PTGS2/YWHAZ/CCT4/CHP1/YAP1/TRIM28/HSP90AA1/TCF7L2/IPO7/LMNA/WWTR1/PRKCD/CCT2/FERMT2/PLK1/SMAD3/SRC/FERMT1/BAG3/CABP1/TFRC/IPO5/TRIM8/JUP/CDK5RAP3/MAVS/PSEN1/SHH/EPM2A/MCRS1/CCT7/UBR5/JAK1/APP/SIN3A/POLR1A/CWH43/FLNA",41
"GO:0048863","stem cell differentiation","63/3131","251/18986",0.250996015936255,1.52200905735092,3.69957436837545,0.000299309389737797,0.00775574498178316,0.00653062636758884,"EDN1/HES1/SEMA3C/SNAI2/ZFP36L2/TGFBR2/TBX3/KAT5/NOG/NFE2L2/METTL5/HNRNPU/ZFP36/HIF1A/TGFB2/YAP1/ITGB1/HSPA9/XRCC5/RBPJ/NRP1/METTL3/MTCH2/EXT1/OSM/HMGA2/SEMA3A/KDM4C/DHX36/MLLT3/ELL3/EIF2AK2/CDK6/LBH/STAT3/KDM3A/TCOF1/RUNX2/MSI2/NRG1/SETD6/NOLC1/SEMA4G/MTA3/PWP1/LAMA5/NSUN2/LRP6/TP63/SIX1/JAG1/WNT10A/PUS7/SHH/NRP2/CHD3/SLC9A1/SMYD5/SEMA4B/ALDH1A2/MBD3/SETD1A/BATF",63
"GO:2000765","regulation of cytoplasmic translation","15/3131","36/18986",0.416666666666667,2.52661556478228,4.07417838695232,0.00030185616944532,0.00778914690572862,0.006558752032597,"PABPC1/PAIP1/HNRNPU/HNRNPD/IMPACT/YBX3/SYNCRIP/PKM/METTL3/DHX36/DHX9/RPL13A/AKT2/YBX1/PARP16",15
"GO:1901987","regulation of cell cycle phase transition","108/3131","479/18986",0.225469728601253,1.36722078161079,3.61735145662147,0.000309317994337976,0.00794857402047753,0.00669299560581059,"ZFP36L1/KLF4/UBE2E2/ZFP36L2/ACTB/PCID2/NPM1/PAGR1/DDX3X/CDK4/NABP1/DUSP1/PLK2/RPS27L/CDC73/TIPIN/RRM2/WEE1/NBN/PTEN/JADE1/RAB11A/UBE2C/RAD50/HECW2/CTDSP1/TPRA1/TMOD3/CUL4B/MRE11/RBM38/NSMCE2/DNA2/BUB3/KLF11/RAD9A/DLGAP5/SMARCA4/PLK1/RGCC/CDK6/CDC25B/CRLF3/RAD51B/ZWILCH/AURKB/FEM1B/RAD9B/PIDD1/MAP3K20/TRIP13/MBTPS2/EIF4G1/TCF3/AVEN/KCNH5/TELO2/GIGYF2/MTA3/CDK5RAP3/SMARCA2/ATR/KNTC1/EGFR/NSUN2/UIMC1/BRSK2/SMARCD2/NEK6/TP63/TAOK2/ANAPC5/RNASEH2B/ANAPC7/FBXO31/ATP2B4/PSME3/DGKZ/PTPN6/CUL4A/CEP63/ADAM17/XRCC3/SMARCC1/ARID2/EME1/PRMT2/DDB1/ARID1B/PLK3/CCNQ/CCNE1/PPP1R9B/MAD1L1/APP/RPTOR/SIN3A/TFDP1/CCAR2/FOXN3/INO80/DPF1/SIRT2/TFAP4/BCL7C/MRNIP/NOP53/MIR193A",108
"GO:0000422","autophagy of mitochondrion","34/3131","115/18986",0.295652173913043,1.792798522489,3.78946592583037,0.000327734653345276,0.00838702771969956,0.00706218996377772,"GABARAPL1/HTRA2/UBE2A/HIF1A/ATG12/GABARAP/SQSTM1/ATG10/CTTN/DNM1L/ATG3/EIF2S1/FBXL4/RB1CC1/OGT/PARL/WDR45B/ARHGAP26/SREBF1/PRKN/NIPSNAP1/BNIP3/MAP1LC3A/HUWE1/MARK2/USP36/ULK3/HK2/ULK2/CAMKK2/ULK1/VDAC1/GSK3A/PINK1",34
"GO:0009151","purine deoxyribonucleotide metabolic process","9/3131","16/18986",0.5625,3.41093101245608,4.28721062837827,0.000335101343699284,0.00851041696461449,0.00716608830729094,"PNP/ADK/DGUOK/ADA/AK5/NT5C2/GDA/XDH/NT5C",9
"GO:0090199","regulation of release of cytochrome c from mitochondria","16/3131","40/18986",0.4,2.42555094219099,4.01067694966313,0.000335304656768276,0.00851041696461449,0.00716608830729094,"GPX1/NOL3/PRELID1/LMNA/CLU/PLAUR/PARL/PLSCR3/BAX/BCL2L11/IGF1/PRKN/FXN/BNIP3/FAM162A/PINK1",16
"GO:0031400","negative regulation of protein modification process","81/3131","342/18986",0.236842105263158,1.43618147892888,3.61721595641169,0.000348104420731937,0.00879922725548117,0.00740927733751242,"CALM2/NPM1/SMAD7/KLHL31/DUSP1/PDE4D/PDCD4/ISG15/C9orf72/PPIA/HMG20A/U2AF2/CHP1/CALM1/PRR5L/PTEN/PRMT3/GPRC5A/ADGRB1/PRKCH/SQSTM1/EPHB2/LRP5/IPO7/WWTR1/FLCN/GNAQ/CAMLG/MINAR1/PRKCD/CEACAM1/GPS2/TRIB1/PLK1/IVNS1ABP/NTRK3/RPL5/SIRPA/RACK1/TRIB3/SH3RF2/SPRED1/GCLC/PTPN2/DNAJA1/OGT/PRKCE/EIF4G1/RPS3/IPO5/YWHAG/PRKAG2/CDK5RAP3/LRP6/PRNP/ADAR/ARRB2/PSEN1/ATP2B4/PRKN/PTPN13/PARD3/PTPN6/CEP63/TARBP2/PTPN1/VPS28/RGS14/DUSP3/GNL3L/HHEX/UCHL1/WNK1/TRIM44/PTK6/IGFBP3/PER2/XDH/SH3GL2/SIRT2/TFAP4",81
"GO:0034976","response to endoplasmic reticulum stress","68/3131","277/18986",0.245487364620939,1.48860527138075,3.64029397186536,0.000349651864622798,0.00880241462442678,0.00741196122097279,"CEBPB/DNAJB12/DDX3X/ATF4/NFE2L2/HERPUD1/GORASP2/TMX1/PIGBOS1/COPS5/CANX/PDIA4/UBXN8/ATG10/CFTR/ANKZF1/STC2/ERLIN1/RHBDD1/SELENOS/SCAMP5/P4HB/DERL2/CLU/ERO1A/ATP2A2/EIF2S1/FBXO17/EIF2AK2/RACK1/TRIB3/MARCHF6/FOXRED2/PTPN2/MAP3K20/MBTPS2/UFC1/RNF103/ECPAS/EIF4G1/PDIA6/RASGRF1/ABCA7/LRRK2/CDK5RAP3/UBQLN1/BAX/BCL2L11/TRAF2/TMEM117/BRSK2/NOD1/PRKN/ATXN3/SGTA/RCN3/GET4/PTPN1/HM13/FBXO27/ERN1/NHLRC1/TNFRSF10B/SERP2/PARP6/APP/NPLOC4/PARP16",68
"GO:0097193","intrinsic apoptotic signaling pathway","78/3131","327/18986",0.238532110091743,1.44642946093958,3.61864727258757,0.000352273183550173,0.00883250131872963,0.00743729533904775,"CEBPB/GPX1/NOL3/SNAI2/DDX5/DDX3X/EIF5A/ATF4/PTGS2/RPS27L/SKIL/PPIA/NFE2L2/HTRA2/HERPUD1/HIF1A/HNRNPK/YBX3/NBN/VDAC2/MYBBP1A/FLCN/PHLDA3/SELENOS/P4HB/BCL3/PRKCD/ELL3/CLU/ERO1A/RAD9A/UACA/SRC/IVNS1ABP/DYRK2/ARHGEF2/RACK1/TRIB3/TRAP1/JMY/PTPN2/DNAJA1/PYCR1/STK25/SNAI1/RPS3/PLAUR/MSH6/PARL/URI1/LRRK2/PDK2/CYCS/TNFRSF1A/MELK/UBQLN1/BAX/BCL2L11/TRAF2/TMEM117/BRSK2/TP63/MAP2K4/ACKR3/PRKN/CUL4A/BNIP3/PTPN1/ERN1/TNFRSF10B/CD44/RRP8/APP/CCAR2/GSDME/CDIP1/PINK1/AEN",78
"GO:0001659","temperature homeostasis","49/3131","185/18986",0.264864864864865,1.60610805631566,3.68136736059397,0.000363749323757193,0.00908346597592055,0.00764861693503028,"CEBPB/GPX1/ATF4/PTGS2/RHEB/NPR3/ID1/ZBTB7B/EDN2/PPARGC1A/RBPJ/NAPEPLD/SQSTM1/KSR2/FLCN/PEMT/LNPEP/DIO2/SCD/IL15/SMARCA4/EBF2/STAT3/KDM3A/OGT/ALDH1A1/EPAS1/IGF1R/NR1D1/FTO/FOXO1/PRKAB2/PLAC8/GRB10/PGAM5/BMAL1/TLE3/GATM/TRPM8/ADAM17/ADIPOR2/DRD1/THRA/STAT6/TRPV2/KDM6B/PER2/DYNC1H1/LPIN1",49
"GO:0032984","protein-containing complex disassembly","64/3131","258/18986",0.248062015503876,1.50421763856806,3.62364711800882,0.000380010323893152,0.00945044179092915,0.00795762425017431,"GABARAPL1/VMP1/EIF5A/EPS8/PHF23/CAMSAP2/CALM1/GSPT1/HMGA1/CHMP2A/ATG12/GABARAP/KIF21A/LIMA1/ATAD2/KIF2A/TMOD3/PIF1/ETF1/INSR/ATXN7/SMARCA4/ATP2A2/CAPZA2/SPAST/ADD2/ARHGEF2/AURKB/CLTC/TMEM39A/MICAL2/IGF1R/MID1/EEF2K/UBQLN1/SMARCD2/SPTB/MAP1B/KATNB1/TRIOBP/PLEK/DSTN/STMN3/SWAP70/CAPG/SVIL/BNIP3/MAP1LC3A/SPTBN4/SPTBN1/SMARCC1/ARID2/SETX/SMCR8/CLN3/KLC1/F2RL1/PPP1R9B/WNK1/EPG5/GRWD1/SH3GL2/PLEKHH2/GSN",64
"GO:0043094","cellular metabolic compound salvage","14/3131","33/18986",0.424242424242424,2.57255402959651,4.01779039136321,0.000382059946081508,0.00945044179092915,0.00795762425017431,"PNP/HPRT1/ADK/UCKL1/DGUOK/MTAP/APRT/ADA/ENOPH1/UCK2/UPP1/AMPD2/PDXK/ADSL",14
"GO:0072522","purine-containing compound biosynthetic process","65/3131","263/18986",0.247148288973384,1.49867691295071,3.61887122470086,0.000383022911274539,0.00945044179092915,0.00795762425017431,"NADK2/LIPA/PDHX/SLC4A7/NDUFV2/DMAC2L/ATP5MC1/MTHFD1/PNP/HPRT1/ATP5MC2/HAAO/ADK/PPAT/GART/PAICS/KYNU/ALDOA/NME2/PAPSS1/DGUOK/ATIC/ACSL3/MTAP/FASN/ATP5F1A/PRPS1/PAPSS2/PRPSAP2/QPRT/APRT/GUCY2D/ADA/AK3/ATP6V1A/SLC25A13/AK5/ACACB/SPHK2/ADCY8/DCAKD/ACSS1/PRKAG2/IDO2/PDK2/NAMPT/ADCY7/NDUFAB1/PANK3/NME6/GMPS/AMPD2/PPCDC/PFAS/NME1/NDUFA11/BCKDK/ATP5MJ/ADSL/ADCY3/AFMID/ACLY/PINK1/ADCY9/PARP16",65
"GO:0110053","regulation of actin filament organization","67/3131","273/18986",0.245421245421245,1.48820433266297,3.61056323363141,0.000387785699147483,0.00952998743976334,0.00802460465153146,"CDC42EP2/ARF6/PFN2/PFN1/ACTG1/EPS8/TMSB10/C9orf72/PREX1/PHLDB2/NRP1/VASP/LIMA1/LIMCH1/GMFB/CTTN/CCDC88A/TMOD3/FMN1/BAIAP2L1/S100A10/SORBS3/ARPC5L/PRKCD/CDC42EP3/CYRIB/FERMT2/CAPZA2/PTGER4/ADD2/SMAD3/RGCC/EVL/CORO2B/CDC42EP4/PRKCE/MKKS/MET/CDC42EP1/CYFIP2/ARHGAP35/SPTB/CX3CL1/TRIOBP/PLEK/DSTN/BAIAP2/PRKN/PICK1/SWAP70/SLC9A1/CAPG/SVIL/PXN/SPTBN4/RHPN2/SPTBN1/ELN/KANK1/F2RL1/PLEKHG2/CCR7/SSH2/FLNA/LPAR1/PLEKHH2/GSN",67
"GO:0009135","purine nucleoside diphosphate metabolic process","34/3131","116/18986",0.293103448275862,1.77734336281237,3.73181108739946,0.000391218849568114,0.00953865486368241,0.00803190294554678,"LIPA/LDHA/HIF1A/GAPDH/EIF6/ALDOA/PKM/FLCN/INSR/AK3/SRC/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PFKFB3/IGF1/PSEN1/PGM1/ENO4/UCHL1/APP/RPTOR/HK2/PFKP/NCOR1/SLC2A6",34
"GO:0009179","purine ribonucleoside diphosphate metabolic process","34/3131","116/18986",0.293103448275862,1.77734336281237,3.73181108739946,0.000391218849568114,0.00953865486368241,0.00803190294554678,"LIPA/LDHA/HIF1A/GAPDH/EIF6/ALDOA/PKM/FLCN/INSR/AK3/SRC/AK5/STAT3/ADPGK/GIT1/OGT/FOXK1/ZBTB20/FOXK2/PRKAG2/HDAC4/ARL2/PFKFB3/IGF1/PSEN1/PGM1/ENO4/UCHL1/APP/RPTOR/HK2/PFKP/NCOR1/SLC2A6",34
"GO:0140694","non-membrane-bounded organelle assembly","97/3131","425/18986",0.228235294117647,1.38399083172074,3.55777391130642,0.000393284302724733,0.00955141053636969,0.00804264369741312,"EDN1/NPM1/DDX3X/PLK2/RPS27L/ACTG1/NIP7/C9orf72/KPNB1/HNRNPU/RPS23/NGRN/NOP2/BRIX1/G3BP2/DCAF13/ITGB1/CAPRIN1/CSRP1/KRT8/PTEN/XRCC5/CHMP2A/RPS14/RAB11A/PRKAR1A/RNF213/RPS5/STAG1/CIRBP/ALKBH5/EIF6/C1QBP/SQSTM1/KIF11/EIF5/CCDC57/RPL38/KIF2A/TMOD3/AAAS/EIF1AX/ANG/SMC3/NEBL/DLGAP5/PLK1/EIF2S1/SRC/MEF2A/RPL5/AURKB/PUM2/DHX37/BOP1/SYT1/SUGT1/BICD1/CEP72/YTHDF1/RPS3/KAT2A/LSM14A/KNTC1/PAN3/FARP2/MRPS2/ATXN2/NEK6/FSCN1/AGO2/RPS19/MTERF4/NOCT/FITM2/FUS/TNRC6A/ZFYVE1/MDN1/CEP63/DDB1/CCDC61/AKAP13/DOCK5/WNK1/ATXN2L/TRIM37/PLEC/PISD/NCOR1/RRP7A/LSM14B/FLNA/DYNC1H1/INO80/GSN/NOP53",97
